Impact Score'!FB5=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TB,,,,,,,Malaria (p.falc),,,,,,,,,,,,,,,,Malaria (p.vivax),,,,,,,,,,Malaria,HIV,,,,,,,,,,,,,RoundWorm,,,Hookworm,,Whipworm,,,,,,Worms,Schistosomiasis,,LF,,,,Total,,,TB,,,,,,,Malaria (p.falc),,,,,,,,,,,,,,,,,,,Malaria (p.vivax),,,,,,,,,,Malaria,HIV,,,,,,,,,,,RoundWorm,,,Hookworm,,Whipworm,,,,,,Worms,Schistomasis,,Onchocerciasis,,LF,,,,Total
Solomon Islands,0,"7,088.99",0,0,0,5.38,"7,094.37",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"7,094.37",,Solomon Islands,3.89,24.59,0,0,0,0.15,28.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.63
Somalia,"18,101.21","285,090.32",0,0,0,104.44,"303,295.97",0,"7,593.93",0,0,0,0,0,0,0,0,0,0,0,0,0,"7,593.93",0,0,0,0,0,0,0,0,0,0,"7,593.93",364.1,2.12,153.21,3.02,157.36,154.71,25.04,10.46,255.22,80.36,0,0,"1,205.60",-,0.04,-,-,0.15,-,0.04,-,0.04,0.15,0.04,0.22,-,-,-,-,-,-,"319,689.66",,Somalia,24.38,154.21,0,0,0,0,178.59,0,0,0,0,0,0,0,0,"10,085.84",0,0,0,0,0,0,0,0,0,"10,085.84",0,0,0,0,0,0,0,0,0,0,"10,085.84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"10,264.43"
South Africa,"394,123.51","376,007.15","1,040.54",161.09,"1,612.88",718.43,"773,663.60",448.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.66,0,0,0,0,0,0,0,0,0,0,448.66,"46,909.11",475.27,"19,831.36",367.19,"20,508.17","19,105.40","2,905.42","1,418.86","32,962.73","9,471.11",0,0,"153,954.62",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"928,515.55",,South Africa,"3,622.80","22,917.21","3,240.17",501.64,"4,300.28",141.85,"34,723.95","3,513.35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,513.35","7,026.70",0,0,0,0,0,0,0,0,0,0,"7,026.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"41,750.66"
South Sudan,0,0,0,0,0,197.57,197.57,0,0,0,0,"2,557.75",0,0,0,0,0,0,0,0,0,0,"2,557.75","137,836.39",0,0,0,0,0,0,0,0,"137,836.39","140,394.15",0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"143,149.47",,South Sudan,"92,105.64","754,009.60",0,0,0,0,"846,115.24",0,0,0,0,0,"354,303.99",0,0,0,0,0,0,0,0,0,0,0,0,"354,303.99",0,0,0,0,0,0,0,0,0,0,"354,303.99",0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,200,419.23"
Spain,"1,509.31","21,363.88",0,0,0,0.27,"22,873.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.51,0.44,59.18,1.09,60.34,58.24,9.37,3.56,98.88,30.34,0,0,460.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"23,334.40",,Spain,"12,531.40","79,271.42","2,501.18",387.23,"6,551.04",222,"101,464.27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"101,464.27"
Sri Lanka,587.04,"65,585.40",0.82,0.13,1.17,0.65,"66,175.22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.2117301,0,0,0,0,0,0,0,0,104.2117301,104.21,128.01,0.86,54.01,1.03,55.53,53.54,8.49,3.67,89.95,27.43,0,0,422.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"66,701.96",,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,"6,785.12","290,070.33",12.52,1.94,18.31,227.45,"297,115.67",0,"292,561.63",0,0,0,0,0,0,0,0,0,0,0,0,0,"292,561.63",0,0,0,0,0,0,0,0,0,0,"292,561.63","3,482.93",55.18,"1,451.01",30.1,"1,522.66","1,459.15",222.67,127.06,"2,396.24",715.05,0,0,"11,462.05",-,-,-,-,-,-,-,-,-,-,-,-,20.98,20.98,-,-,-,-,"893,721.98",,Sudan,89,563.02,0,0,0,0.76,652.78,0,0,0,0,0,0,0,0,"9,101.98",0,0,0,0,0,0,0,0,0,"9,101.98",0,0,0,0,0,0,0,0,0,0,"9,101.98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,681.30","4,681.30",0,0,0,0,0,0,"14,436.06"
Suriname,129.02,370.8,0,0,0,0.42,500.24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.72,2.11,246.29,4.47,251.23,239.89,38.19,14.8,411.48,124.09,0,0,"1,912.29",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,412.52",,Suriname,255.9,"1,618.77",0,0,0,0,"1,874.66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.28,0,0,0,0,0,0,0,0,21.28,21.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,895.94"
Swaziland,"17,843.33","5,805.03",107.28,16.61,163.94,27.22,"23,963.41",2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,2.96,"8,577.70",99.68,"3,631.70",65.95,"3,764.52","3,443.34",512.38,264.54,"6,032.29","1,678.54",0,0,"28,070.63",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,"52,039.95",,Swaziland,876.35,"5,543.61",463.41,71.74,767,22.97,"7,745.07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"7,745.07"
Sweden,56.52,548.23,1.42,0.22,1.93,0.06,608.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.15,0.4,0.01,0.56,0.37,0,0.14,0.59,0,0,0,3.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,611.7,,Sweden,3.36,21.27,0,0,0,0.13,24.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.77
Switzerland,31.6,306.57,0.31,0.05,0.5,0.06,339.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14,1.12,2.98,0.1,4.14,2.7,0,1.05,4.36,0.01,0,0,24.59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,363.67,,Switzerland,395.86,"2,504.13",651.95,100.93,"1,152.91",33.62,"4,839.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,839.39"
Syrian Arab Republic,"1,177.56","27,309.72",4.53,0.7,7.08,10.23,"28,509.83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"28,509.83",,Syrian Arab Republic,10.09,63.8,0,0,0,0.98,74.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.87
Tajikistan,659.73,"37,762.74",49.95,7.73,85.75,43.13,"38,609.03",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,312.64,0.89,132.24,2.51,134.88,132.23,21.57,8.12,220.9,69.47,0,0,"1,035.43",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"39,644.49",,Tajikistan,6.69,42.35,4.26,0.66,5.52,0.18,59.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.67
Tanzania,"149,125.16","351,113.62",0,0,0,430.22,"500,669.00","1,788,341.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,788,341.37",883060.6401,0,0,0,0,0,0,0,0,883060.6401,"2,671,402.01","131,458.60","2,042.85","55,155.31","1,073.08","57,739.02","53,601.12","7,947.53","4,582.56","91,215.81","25,832.35",0,0,"430,648.24",-,-,33.49,-,-,-,-,-,33.49,-,-,33.49,"15,279.88","15,279.88",-,-,40.85,40.85,"5,406,414.84",,Tanzania,0,0,5.15,0.8,7.47,3.07,16.49,"6,841,942.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,841,942.13",0,0,0,0,0,0,0,0,0,0,"6,841,942.13",0,0,0,0,0,0,0,0,0,0,0,0,"113,238.91",0,0,"197,565.00",0,200.48,0,"113,238.91","197,565.00",200.48,"311,004.38",0,0,"17,408.89","17,408.89",0,0,"8,227.64","8,227.64","7,178,599.53"
Thailand,"37,604.93","284,329.53",2.19,0.34,3.06,256.98,"322,197.03",0,0,0,40.28,0,0,0,0,0,0,0,0,0,0,0,40.28,0,0,0,0,0,0,0,0,0,0,40.28,"32,234.89",435.94,"13,601.49",252.29,"14,172.92","12,971.25","1,915.33","1,049.07","22,553.16","6,261.44",0,0,"105,447.78",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,099.10",-,"2,099.10","429,824.46",,Thailand,260.6,"1,648.53",283.31,43.86,355.45,23.25,"2,615.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,615.00"
The Former Yugoslav Republic of Macedonia,0,"2,672.43",2.55,0.4,3.97,0.81,"2,680.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.01,0.02,0,0.02,0.02,0,0.01,0.02,0,0,0,0.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,680.30",,The Former Yugoslav Republic of Macedonia,"5,320.57","33,656.96",0,0,0,50.48,"39,028.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39,028.01"
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,Timor-Leste,"1,939.53","12,269.11","2,018.75",312.54,"2,730.79",89.29,"19,360.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.16,0,129.16,"19,489.15"
Togo,"27,574.62","101,819.59",0,0,0,107.53,"129,501.74","16,878.96",0,0,0,"17,162.98",0,0,0,0,0,0,0,0,0,0,"34,041.94",0,0,0,0,0,0,0,0,0,0,"34,041.94","4,208.15",59,"1,771.46",33.66,"1,847.03","1,707.54",253.82,140.35,"2,934.30",827.35,0,0,"13,782.67",13.26,17.11,-,32.25,27.15,0,0,-,30.37,59.4,0.01,89.77,"8,779.94","8,779.94",-,-,-,-,"220,238.01",,Togo,15.94,100.85,15.97,2.47,27.71,0.81,163.76,"231,071.16",0,0,0,0,"232,777.82",0,0,0,0,0,0,0,0,0,0,0,0,"463,848.98",0,0,0,0,0,0,0,0,0,0,"463,848.98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.57,144.57,0,0,0,0,"464,157.31"
Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,Tokelau,57.59,364.33,0,0,0,0,421.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.93
Tonga,0,214.8,0,0,0,0.16,214.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,214.97,,Tonga,666.22,"4,214.37",0,0,0,25.86,"4,906.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,906.44"
Trinidad and Tobago,172.53,845.09,0,0,0,0.83,"1,018.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.95,7.68,248.31,0.12,18.3,221.13,21.82,8.18,9.07,91.39,38.1,0.07,"1,004.13",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,022.58",,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,440.32,"13,585.18",3.1,0.48,4.44,0.68,"14,034.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.52,0.16,13.71,0.27,14.05,13.78,2.23,0.9,22.87,7.18,0,0,107.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"14,141.86",,Tunisia,0.6,3.78,0,0,0,0.03,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41
Turkey,"2,044.82","120,039.24",128.67,19.92,213.22,19.66,"122,465.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,0.05,10.7,0.19,10.87,10.32,1.65,0.6,17.91,5.36,0,0,82.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"122,548.30",,Turkey,6.63,41.95,1.25,0.19,6.76,0.14,56.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.92
Turkmenistan,0,"36,853.85",0,0,0,7.78,"36,861.62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.18,0.49,0.02,0.68,0.44,0,0.17,0.71,0,0,0,4.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"36,865.64",,Turkmenistan,118.92,752.26,0,0,0,0,871.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.17
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,Turks and Caicos Islands,346.15,"2,189.65",0,0,0,13.44,"2,549.24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,549.24"
Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,Tuvalu,183.43,"1,160.36",0,0,0,7.12,"1,350.91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,350.91"
Uganda,"349,526.52","431,797.34",9.18,1.42,13.46,115.81,"781,463.74","707,224.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"707,224.76",0,0,0,0,0,0,0,0,0,0,"707,224.76","92,256.78","1,433.71","38,759.85",745.42,"40,553.61","37,417.54","5,516.97","3,193.02","64,114.70","17,973.27",0,0,"301,964.87",698.22,"1,256.86",-,"5,788.42","4,097.02",15.93,27.38,-,"1,955.08","9,885.44",43.31,"11,883.83","17,662.84","17,662.84",-,-,"3,175.48","3,175.48","2,530,600.28",,Uganda,0,0,0,0,0,0,0,"1,095,894.77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,095,894.77",0,0,0,0,0,0,0,0,0,0,"1,095,894.77",0,0,0,0,0,0,0,0,0,0,0,0,546.41,0,0,324.23,0,2.44,0,546.41,324.23,2.44,873.08,0,0,"42,942.98","42,942.98",0,0,"1,448.00","1,448.00","1,141,158.83"
Ukraine,"33,407.93","243,038.75","1,567.05",242.61,"2,388.81",282.72,"280,927.87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,539.06",39.85,"2,330.55",45.58,"2,401.18","2,335.72",372.8,163.34,"3,878.89","1,199.24",0,0,"18,306.21",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"299,234.08",,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,87.36,"2,532.61",0,0,0,2.02,"2,621.99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.48,0.19,12.46,0.23,12.8,12.25,1.93,0.83,20.76,6.27,0,0,97.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,719.20",,United Arab Emirates,"4,186.66","26,484.04",0,0,0,162.51,"30,833.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,833.20"
United Kingdom of Great Britain and Northern Ireland,"2,021.59","19,610.20",8.39,1.3,14.47,1.19,"21,657.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.57,3.78,10.09,0.33,14.03,9.14,0,3.54,14.77,0.02,0,0,83.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"21,740.40",,United Kingdom of Great Britain and Northern Ireland,"1,397.74","8,841.84","4,422.19",684.63,"15,368.30",361.15,"31,075.85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,075.85"
United States,"2,477.88","38,820.69",0,0,0,32.17,"41,330.73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,143.09",25.76,836.07,0.64,61.35,743,73.18,27.76,31.33,306.43,127.75,0.38,"3,376.74",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"44,707.47",,United States,36.44,230.53,0,0,0,0.58,267.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.55
Uruguay,308.24,"2,328.47",0.23,0.04,0.31,2.1,"2,639.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.65,8.77,313.1,0.78,20.85,276.07,25.13,10.23,12.82,105.15,43.77,0.46,"1,234.78",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,874.18",,Uruguay,93.3,590.18,19.51,3.02,23.83,0.82,730.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730.66
US Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,US Virgin Islands,240.67,"1,522.42",0,0,0,0,"1,763.09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,763.09"
Uzbekistan,"1,958.32","132,308.56",149.28,23.11,394.1,241.62,"135,074.99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.51074792,0,0,0,0,0,0,0,0,12.51074792,12.51,415.52,3.54,174.67,3.42,180.57,174.46,27.56,12.63,290.45,88.71,0,0,"1,371.51",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"136,459.02",,Uzbekistan,0,0,0.9,0.14,1.1,0.07,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21
Vanuatu,0,"2,294.68",0,0,0,1.74,"2,296.42",0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,9.825082368,0,0,0,0,0,0,0,0,9.825082368,10.41,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,307.42",,Vanuatu,0.33,2.08,0,0,0,0.01,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42
Venezuela,"2,233.84","32,000.65",0,0,0,26.73,"34,261.22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,411.47",29.8,"1,058.14",3.97,70.9,922.83,85.16,36.66,48.41,356.42,148.43,2.36,"4,174.55",-,"2,866.69",-,-,574.6,-,996.76,-,"2,866.69",574.6,996.76,"4,438.05",-,-,-,-,-,-,"42,873.83",,Venezuela,482.84,"3,054.36",97.84,15.15,"1,726.41",421.78,"5,798.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.19,0,0,0,0,0,0,0,0,398.19,398.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"6,196.57"
Viet Nam,"29,365.23","470,339.67",18.82,2.91,28.07,388.99,"500,143.70",0,0,240.83,0,0,0,0,0,0,0,0,0,0,0,0,240.83,0,0,0,0,0,0,0,0,0,0,240.83,"14,025.57",180.18,"5,904.71",112.07,"6,149.67","5,717.56",858.47,456.86,"9,791.28","2,792.62",0,0,"45,988.98",862.52,-,-,"36,808.85",-,4.39,-,-,862.52,"36,808.85",4.39,"37,675.76",-,-,-,-,-,-,"584,290.11",,Viet Nam,4.67,29.54,0,0,0,3.01,37.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,885.29",0,0,0,0,99.51,0,0,"4,885.29",0,99.51,"4,984.80",0,0,0,0,0,0,0,0,"5,022.02"
